time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-13T13:20:24.720Z,44.8595,-110.3635,12.5,1.92,ml,21,122,0.1045,0.18,uu,uu60542111,2023-06-13T13:42:21.750Z,"29 km ESE of Mammoth, Wyoming",earthquake,0.43,1.14,0.188,5,reviewed,uu,uu
2023-06-13T11:53:12.830Z,36.5903333,-121.1955,6.16,2.55,md,62,104,0.02029,0.12,nc,nc73900666,2023-08-21T04:18:47.040Z,"8km NW of Pinnacles, CA",earthquake,0.17,0.31,0.185,116,reviewed,nc,nc
2023-06-13T11:43:42.410Z,36.308,-120.8985,9.88,2.14,md,59,76,0.04657,0.12,nc,nc73900661,2023-06-13T23:20:13.138Z,"23km NNE of San Lucas, CA",earthquake,0.18,0.27,0.178,50,reviewed,nc,nc
2023-06-13T11:16:54.030Z,38.5206,-119.526,6.3,1.5,ml,19,75.99,0.066,0.1332,nn,nn00861166,2023-06-13T16:47:18.154Z,"4 km W of Walker, California",earthquake,,0.8,0.23,9,reviewed,nn,nn
2023-06-13T10:45:11.540Z,37.3881667,-119.9841667,15.57,2.05,md,20,83,0.1857,0.26,nc,nc73900656,2023-06-14T07:13:09.931Z,"11km S of Mariposa, CA",earthquake,0.47,0.7,0.312,26,reviewed,nc,nc
2023-06-13T10:42:11.930Z,31.938,-117.1823333,5.59,1.98,ml,17,238,0.4357,0.24,ci,ci40484520,2023-06-13T18:02:05.566Z,"40km SW of Primo Tapia, B.C., MX",earthquake,0.97,31.61,0.184,8,reviewed,ci,ci
2023-06-13T10:35:42.850Z,38.8105,-122.823,2.17,1.63,md,55,25,0.005094,0.05,nc,nc73900651,2023-06-14T01:34:13.020Z,"7km WNW of The Geysers, CA",earthquake,0.14,0.16,0.168,50,reviewed,nc,nc
2023-06-13T10:21:56.210Z,32.7523333,-115.4216667,11.88,1.54,ml,21,121,0.05692,0.21,ci,ci40484512,2023-06-13T17:49:39.367Z,"8km SSW of Holtville, CA",earthquake,0.42,0.37,0.127,13,reviewed,ci,ci
2023-06-13T10:03:13.860Z,32.7558333,-115.4188333,13.21,1.82,ml,30,69,0.05468,0.28,ci,ci40484504,2023-06-13T17:45:48.550Z,"7km SSW of Holtville, CA",earthquake,0.38,0.76,0.205,19,reviewed,ci,ci
2023-06-13T07:50:58.370Z,32.746,-115.4116667,10.85,1.55,ml,20,90,0.06614,0.21,ci,ci40484448,2023-06-13T17:23:42.429Z,"8km SSW of Holtville, CA",earthquake,0.29,0.61,0.198,16,reviewed,ci,ci
2023-06-13T07:34:34.920Z,38.725,-122.9173333,5.93,1.82,md,77,41,0.07055,0.07,nc,nc73900606,2023-06-13T11:32:12.367Z,"12km SE of Cloverdale, CA",earthquake,0.15,0.38,0.146,75,reviewed,nc,nc
2023-06-13T07:12:43.020Z,36.08283333,-97.64383333,6.4,1.51,ml,49,50,0.06478728652,0.21,ok,ok2023lmjh,2023-06-13T21:10:23.660Z,"8 km SSW of Marshall, Oklahoma",earthquake,,0.4,0.21,6,reviewed,ok,ok
2023-06-13T02:30:07.409Z,31.69053346,-104.2978606,6.954223633,2.9,ml,18,57,0.03389793199,0.1,tx,tx2023llzz,2023-08-21T04:18:46.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7582228022,0.7777459895,0.1,22,reviewed,tx,tx
2023-06-13T02:05:37.590Z,33.5863333,-116.8248333,12.88,1.91,ml,71,20,0.04758,0.19,ci,ci40484320,2023-06-13T13:52:52.900Z,"14km WNW of Anza, CA",earthquake,0.18,0.38,0.215,26,reviewed,ci,ci
2023-06-13T01:31:49.960Z,36.536,-98.96283333,6.48,2.09,ml,57,74,0.0449911712,0.14,ok,ok2023llya,2023-06-13T21:21:25.553Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.2,0.2,14,reviewed,ok,ok
2023-06-13T01:28:21.600Z,36.5915,-121.1926667,6.22,2.16,md,56,110,0.02061,0.09,nc,nc73900536,2023-06-13T22:38:14.872Z,"8km NNW of Pinnacles, CA",earthquake,0.17,0.26,0.151,61,reviewed,nc,nc
2023-06-13T01:09:15.669Z,36.53833333,-98.9625,6.69,2.13,ml,59,75,0.04679081805,0.15,ok,ok2023llxg,2023-06-13T21:31:23.239Z,"8 km WSW of Waynoka, Oklahoma",earthquake,,0.2,0.22,14,reviewed,ok,ok
2023-06-13T01:04:46.140Z,36.5476667,-121.1385,6.08,1.98,md,45,92,0.01704,0.09,nc,nc73900531,2023-06-14T00:12:13.429Z,"2km NNE of Pinnacles, CA",earthquake,0.17,0.28,0.155,49,reviewed,nc,nc
2023-06-13T00:34:43.979Z,35.36266667,-98.079,8.76,2.75,ml,97,31,0,0.29,ok,ok2023llwd,2023-08-21T04:18:45.040Z,"12 km WSW of Union City, Oklahoma",earthquake,,1,0.23,47,reviewed,ok,ok
2023-06-13T00:07:00.070Z,31.68777602,-104.2978388,6.131567383,2.1,ml,28,65,0.03241773528,0.2,tx,tx2023llvg,2023-06-14T20:21:11.614Z,"54 km S of Whites City, New Mexico",earthquake,0.7167721675,0.8501525713,0.1,6,reviewed,tx,tx
2023-06-12T23:44:26.668Z,31.65463102,-104.4520439,7.314135742,2.4,ml,37,81,0.01713720762,0.2,tx,tx2023llum,2023-06-14T15:11:38.353Z,"58 km S of Whites City, New Mexico",earthquake,1.033429395,0.6800154167,0.1,22,reviewed,tx,tx
2023-06-12T23:08:48.270Z,35.042,-117.6656667,-0.82,1.9,ml,30,48,0.1103,0.18,ci,ci40484280,2023-06-13T15:49:10.455Z,"5km NNW of Boron, CA",quarry blast,0.41,31.61,0.174,32,reviewed,ci,ci
2023-06-12T22:57:08.256Z,31.7265105,-104.5529188,5.668823242,2.2,ml,25,151,0.02236286191,0.2,tx,tx2023llsy,2023-06-15T16:25:56.646Z,"52 km SSW of Whites City, New Mexico",earthquake,1.353005381,0.6740052135,0.2,12,reviewed,tx,tx
2023-06-12T21:44:33.040Z,44.2658333333333,-115.183166666667,18.78,2.12,ml,14,68,0.8298,0.17,mb,mb90017868,2023-06-12T21:58:56.290Z,"20 km WNW of Stanley, Idaho",earthquake,0.47,1.06,0.210885230303093,15,reviewed,mb,mb
2023-06-12T21:23:44.910Z,49.36966666666667,-120.51666666666667,-0.51,2.04,ml,6,217,0.5848,0.33,uw,uw61932501,2023-06-20T05:03:10.780Z,"9 km S of Princeton, Canada",explosion,3.35,31.61,0.0742747978462015,5,reviewed,uw,uw
2023-06-12T20:55:12.380Z,33.8318333,-116.9625,12.65,1.55,ml,60,32,0.02418,0.17,ci,ci40484192,2023-06-13T15:21:10.820Z,"5km N of San Jacinto, CA",earthquake,0.16,0.4,0.141,35,reviewed,ci,ci
2023-06-12T20:20:48.240Z,34.75033333,-98.4795,0,1.54,ml,24,120,0.248351265,0.45,ok,ok2023llnt,2023-06-26T20:14:44.889Z,"3 km NE of Medicine Park, Oklahoma",quarry blast,,0.8,0.19,4,reviewed,ok,ok
2023-06-12T20:02:10.068Z,31.62320651,-103.9930742,8.059667969,2.1,ml,32,54,0.02133083753,0.2,tx,tx2023llne,2023-06-15T15:57:47.578Z,"38 km WSW of Mentone, Texas",earthquake,0.5360773123,0.7221981611,0.2,15,reviewed,tx,tx
2023-06-12T19:56:48.210Z,42.33716666666667,-122.78816666666667,-1.5,1.55,ml,6,168,0.01634,0.06,uw,uw61932456,2023-06-19T21:58:06.726Z,"7 km NNE of Phoenix, Oregon",explosion,0.74,31.61,0.10452135405282026,5,reviewed,uw,uw
2023-06-12T19:25:29.060Z,36.5658333,-121.1596667,3.05,1.77,md,30,105,0.02153,0.06,nc,nc73900416,2023-06-14T07:40:14.078Z,"4km NNW of Pinnacles, CA",earthquake,0.19,0.25,0.15,26,reviewed,nc,nc
2023-06-12T18:25:25.068Z,31.69562857,-104.2909012,7.674047852000001,2.9,ml,41,76,0.03271881889,0.2,tx,tx2023lljz,2023-08-21T04:18:45.040Z,"western Texas",earthquake,0.6753751229000001,0.6599937298,0.2,22,reviewed,tx,tx
2023-06-12T18:13:17.358Z,37.3214,-117.6285,7.1,1.6,ml,9,96.08,0.09,0.2364,nn,nn00861147,2023-06-12T18:44:27.825Z,"48 km S of Silver Peak, Nevada",earthquake,,7,0.86,5,reviewed,nn,nn
2023-06-12T18:00:13.342Z,31.69467269,-104.297355,7.519799805,2.3,ml,34,56,0.03604802852,0.3,tx,tx2023llje,2023-06-16T14:52:34.817Z,"53 km S of Whites City, New Mexico",earthquake,0.8186428444000001,0.6931697675,0.2,19,reviewed,tx,tx
2023-06-12T17:13:44.530Z,44.73,-114.341166666667,7.16,1.66,ml,14,69,0.4088,0.15,mb,mb90017703,2023-06-12T21:11:38.760Z,"26 km NNW of Challis, Idaho",earthquake,0.47,0.9,0.257806890798501,16,reviewed,mb,mb
2023-06-12T16:46:42.847Z,31.65820166,-104.3993309,6.491479492,1.8,ml,24,70,0.02795256597,0.1,tx,tx2023llgs,2023-06-14T19:19:22.237Z,"57 km S of Whites City, New Mexico",earthquake,0.8813330524,1.000620572,0,6,reviewed,tx,tx
2023-06-12T16:09:20.780Z,35.6871667,-117.5346667,8.87,2.19,ml,32,66,0.09298,0.13,ci,ci40484056,2023-06-13T14:43:30.190Z,"15km ENE of Ridgecrest, CA",earthquake,0.18,0.45,0.13,40,reviewed,ci,ci
2023-06-12T15:13:15.519Z,36.38066667,-97.6445,7,1.69,ml,51,35,0.142172101,0.19,ok,ok2023lldl,2023-06-13T19:59:08.629Z,"6 km ENE of Fairmont, Oklahoma",earthquake,,0.4,0.26,5,reviewed,ok,ok
2023-06-12T14:41:27.110Z,35.0896667,-119.1358333,12.51,1.59,ml,27,85,0.05275,0.23,ci,ci40483992,2023-06-12T21:04:23.820Z,"24km E of Maricopa, CA",earthquake,0.32,1.11,0.125,14,reviewed,ci,ci
2023-06-12T14:37:16.954Z,31.62204154,-104.1170817,7.10847168,2.1,ml,43,55,0.04453978522,0.2,tx,tx2023llcl,2023-06-14T18:32:15.841Z,"45 km NW of Toyah, Texas",earthquake,0.4882000939,0.5546085585000001,0,7,reviewed,tx,tx
2023-06-12T13:47:54.210Z,36.9628333,-121.6011667,7.99,2.63,md,84,23,0.05816,0.14,nc,nc73900336,2024-07-16T08:59:23.411Z,"6km SSW of Gilroy, CA",earthquake,0.15,0.35,0.126,102,reviewed,nc,nc
2023-06-12T13:47:36.020Z,35.931,-117.678,2.22,1.7,ml,23,125,0.1179,0.16,ci,ci40483928,2023-06-12T19:41:39.161Z,"21km E of Little Lake, CA",earthquake,0.25,0.56,0.121,11,reviewed,ci,ci
2023-06-12T13:16:15.640Z,44.2996666666667,-115.1575,9.94,2.3,ml,14,66,0.8072,0.24,mb,mb90017688,2023-06-12T14:34:11.400Z,"19 km WNW of Stanley, Idaho",earthquake,0.52,1.05,0.285441297980352,28,reviewed,mb,mb
2023-06-12T12:38:26.098Z,44.6192,-114.257,6.09,3.7,mwr,45,32,0.283,0.59,us,us7000k7yj,2023-08-21T04:18:44.040Z,"12 km N of Challis, Idaho",earthquake,2.23,4.73,0.033,86,reviewed,us,us
2023-06-12T12:23:36.910Z,33.9566667,-117.7125,12.96,1.6,ml,59,43,0.05161,0.17,ci,ci40483824,2023-06-12T19:07:02.700Z,"6km SE of Chino Hills, CA",earthquake,0.18,0.36,0.135,39,reviewed,ci,ci
2023-06-12T10:42:44.130Z,38.5123333,-119.5386667,3.22,2.42,md,22,81,0.04624,0.08,nc,nc73900311,2023-06-13T02:49:14.158Z,"5km W of Walker, CA",earthquake,0.22,0.46,0.261,47,reviewed,nc,nc
2023-06-12T09:49:47.333Z,31.69146182,-104.2962527,6.902807617,2,ml,21,81,0.03331758311,0.1,tx,tx2023lksy,2023-06-15T19:35:11.864Z,"54 km S of Whites City, New Mexico",earthquake,0.8983422608,0.8009871383,0,7,reviewed,tx,tx
2023-06-12T09:46:27.980Z,36.5548333333333,-89.6251666666667,7.41,1.57,md,28,33,0.03757,0.06,nm,nm60528896,2023-06-13T13:04:42.980Z,"2 km SW of Howardville, Missouri",earthquake,0.29,0.66,0.0702688446983122,25,reviewed,nm,nm
2023-06-12T08:44:04.190Z,39.4346667,-111.2626667,2.2,1.5,ml,14,54,0.1443,0.17,uu,uu60542031,2023-06-12T20:06:02.530Z,"20 km SE of Mount Pleasant, Utah",earthquake,0.57,9.95,0.235,5,reviewed,uu,uu
2023-06-12T08:09:11.219Z,37.0513,-104.9928,5,1.6,ml,7,172,0.182,0.63,us,us7000kffq,2023-08-21T04:19:49.040Z,"11 km SSE of Stonewall Gap, Colorado",earthquake,1.68,1.86,0.128,8,reviewed,us,us
2023-06-12T07:38:51.920Z,35.359,-98.0825,6.43,1.57,ml,55,56,0.07828463788,0.29,ok,ok2023lkoq,2023-06-13T19:44:34.473Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.6,0.2,4,reviewed,ok,ok
2023-06-12T06:08:47.976Z,31.62446295,-104.3565221,6.645727539,2.1,ml,41,77,0.07181208029,0.2,tx,tx2023lklr,2023-06-14T15:19:13.322Z,"61 km S of Whites City, New Mexico",earthquake,0.819038865,0.8918972416,0.1,18,reviewed,tx,tx
2023-06-12T05:45:59.520Z,35.2415,-84.2935,6.21,1.78,md,7,104,0.1567,0.18,se,se60500828,2023-06-12T15:10:56.685Z,"Tennessee",earthquake,0.65,4.11,0.0446448577643859,5,reviewed,se,se
2023-06-12T04:58:01.975Z,31.67231719,-104.4193758,6.954223633,2.1,ml,18,56,0.009740259714,0.2,tx,tx2023lkji,2023-06-12T10:54:54.419Z,"55 km S of Whites City, New Mexico",earthquake,0.8531359409,0.7261375971,0.1,25,reviewed,tx,tx
2023-06-12T04:33:28.580Z,38.7933333,-122.7581667,3.54,1.5,md,33,49,0.01956,0.07,nc,nc73900241,2023-06-14T02:00:12.043Z,"2km N of The Geysers, CA",earthquake,0.19,0.35,0.219,28,reviewed,nc,nc
2023-06-12T04:29:53.054Z,31.68568389,-104.4135767,6.594311523,2.3,ml,37,55,0.0118080749,0.3,tx,tx2023lkik,2023-06-14T15:09:05.206Z,"54 km S of Whites City, New Mexico",earthquake,0.7994389606999999,0.6809593983999999,0.1,19,reviewed,tx,tx
2023-06-12T03:54:23.934Z,31.12328977,-103.7547688,8.419580078,1.9,ml,17,65,0.07224271007,0.2,tx,tx2023lkhf,2023-06-12T11:40:50.465Z,"15 km N of Balmorhea, Texas",earthquake,1.026184282,2.279632479,0.1,13,reviewed,tx,tx
2023-06-12T02:44:40.572Z,31.67506742,-104.4204778,6.440063477,2.2,ml,20,56,0.00698831294,0.2,tx,tx2023lkey,2023-06-12T10:07:51.309Z,"55 km S of Whites City, New Mexico",earthquake,1.076926433,0.7920252394,0.1,25,reviewed,tx,tx
2023-06-12T02:04:32.052Z,39.6146,-119.9693,6.5,2.4,ml,29,67.91,0.01,0.1682,nn,nn00861124,2023-08-21T04:18:43.040Z,"7 km S of Cold Springs, Nevada",earthquake,,0.9,0.14,9,reviewed,nn,nn
2023-06-12T01:49:47.590Z,33.2721667,-118.2315,9.71,1.63,ml,25,208,0.1062,0.29,ci,ci40483600,2023-06-12T13:25:04.894Z,"12km SE of Avalon, CA",earthquake,0.66,1.41,0.084,6,reviewed,ci,ci
2023-06-12T01:11:01.790Z,35.3615,-98.0955,6.18,1.78,ml,29,85,0.082783755,0.4,ok,ok2023lkbv,2023-06-13T19:12:29.308Z,"Oklahoma",earthquake,,1.1,0.39,4,reviewed,ok,ok
2023-06-12T00:42:32.687Z,47.0317,-66.5996,5,2,mb_lg,16,66,0.442,0.33,us,us7000k7wx,2023-08-21T04:18:42.040Z,"83 km W of Miramichi, Canada",earthquake,2.54,2.003,0.228,5,reviewed,us,us
2023-06-11T23:47:33.650Z,44.6441666666667,-114.3775,9.91,2.37,ml,19,95,0.3563,0.2,mb,mb90017668,2023-06-12T14:45:32.400Z,"19 km NW of Challis, Idaho",earthquake,0.47,0.85,0.278520659565732,33,reviewed,mb,mb
2023-06-11T23:27:05.220Z,35.0463333,-117.6746667,-0.82,1.84,ml,27,48,0.1131,0.21,ci,ci40483560,2023-06-12T15:49:06.395Z,"6km NNW of Boron, CA",quarry blast,0.36,31.61,0.144,26,reviewed,ci,ci
2023-06-11T21:39:19.800Z,35.8038333,-121.473,3.69,1.6,md,29,201,0.1433,0.14,nc,nc73900171,2023-06-13T00:59:18.531Z,"26km SSE of Lopez Point, CA",earthquake,0.35,0.77,0.205,26,reviewed,nc,nc
2023-06-11T20:20:08.472Z,31.67315695,-104.4312266,6.388647461,2.1,ml,13,83,0.008474514075,0.1,tx,tx2023ljsf,2023-06-15T11:34:42.372Z,"55 km S of Whites City, New Mexico",earthquake,1.323387515,0.8907104363,0.1,19,reviewed,tx,tx
2023-06-11T20:17:27.079Z,35.36466667,-98.084,7.61,2.14,ml,98,30,0.07468534419,0.32,ok,ok2023ljsd,2024-01-18T20:16:09.324Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.5,0.23,20,reviewed,ok,ok
2023-06-11T19:49:26.848Z,31.67228125,-104.4247586,7.314135742,1.9,ml,17,58,0.008091125038,0.2,tx,tx2023ljrg,2023-06-16T12:53:58.206Z,"56 km S of Whites City, New Mexico",earthquake,1.113709569,0.9736270805,0.1,19,reviewed,tx,tx
2023-06-11T18:50:03.299Z,35.35283333,-98.103,7.44,1.87,ml,59,58,0.09358163609,0.36,ok,ok2023ljph,2023-06-13T16:33:04.914Z,"15 km WNW of Minco, Oklahoma",earthquake,,0.7,0.17,7,reviewed,ok,ok
2023-06-11T18:21:22.060Z,38.077,-119.0838333,9.5,1.69,md,32,42,0.1328,0.2,nc,nc73900056,2023-07-06T19:40:29.724Z,"14km NNE of Lee Vining, CA",earthquake,0.43,1.62,0.17,23,reviewed,nc,nc
2023-06-11T18:07:09.990Z,33.1428333,-116.5276667,8.67,1.69,ml,58,32,0.08512,0.22,ci,ci40483448,2023-06-11T18:17:42.290Z,"10km NE of Julian, CA",earthquake,0.25,0.85,0.159,24,reviewed,ci,ci
2023-06-11T17:40:47.850Z,35.366,-98.08333333,6.7,1.64,ml,38,83,0.07288569734,0.34,ok,ok2023ljmz,2023-06-13T15:17:01.785Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.7,0.2,6,reviewed,ok,ok
2023-06-11T17:11:02.930Z,40.2186667,-121.1793333,0.23,2.3,md,26,44,0.03893,0.09,nc,nc73900021,2023-06-13T00:04:15.238Z,"0km NW of Almanor, CA",earthquake,0.28,0.37,0.179,41,reviewed,nc,nc
2023-06-11T16:24:36.250Z,35.3655,-98.089,6.84,1.53,ml,42,55,0.07648499104,0.38,ok,ok2023ljkm,2023-06-13T14:20:07.721Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.8,0.23,4,reviewed,ok,ok
2023-06-11T15:49:00.970Z,33.9115,-116.7685,17.7,1.52,ml,52,27,0.01316,0.19,ci,ci40483376,2023-06-11T18:13:29.471Z,"2km ESE of Cabazon, CA",earthquake,0.2,0.49,0.131,26,reviewed,ci,ci
2023-06-11T14:37:53.539Z,41.8958,-119.3137,32.7,2,ml,3,270.6,0.736,0.001,nn,nn00861587,2023-06-22T21:17:20.272Z,"57 km W of Denio, Nevada",earthquake,,124.2,0.58,3,reviewed,nn,nn
2023-06-11T14:33:03.261Z,32.25860596,-101.9327601,6.725056966,1.7,ml,28,65,0.0373642895,0.2,tx,tx2023ljgw,2023-06-15T13:00:28.652Z,"19 km NW of Stanton, Texas",earthquake,0.6785288006,1.223529512,0.1,18,reviewed,tx,tx
2023-06-11T13:23:49.100Z,33.9743333,-117.784,5.27,1.77,ml,76,32,0.03721,0.19,ci,ci40483312,2023-06-12T15:12:02.420Z,"3km SW of Chino Hills, CA",earthquake,0.14,0.31,0.177,65,reviewed,ci,ci
2023-06-11T13:22:46.501Z,39.6135,-119.977,5.8,1.6,ml,14,111.89,0.014,0.1025,nn,nn00861118,2023-06-12T02:03:50.147Z,"7 km S of Cold Springs, Nevada",earthquake,,1.1,0.1,7,reviewed,nn,nn
2023-06-11T12:48:56.120Z,40.209,-121.1718333,4.47,2.46,md,24,62,0.04363,0.07,nc,nc73899941,2023-08-21T04:18:41.040Z,"1km SSE of Almanor, CA",earthquake,0.22,0.34,0.173,52,reviewed,nc,nc
2023-06-11T10:59:05.940Z,39.3791667,-123.317,5.37,1.58,md,21,65,0.02341,0.09,nc,nc73899916,2023-06-13T04:14:12.820Z,"5km SE of Willits, CA",earthquake,0.18,0.44,0.201,24,reviewed,nc,nc
2023-06-11T10:47:27.990Z,36.0001667,-120.5623333,3.27,1.59,md,39,46,0.02281,0.09,nc,nc73899906,2023-06-13T08:01:13.045Z,"16km NW of Parkfield, CA",earthquake,0.17,0.24,0.257,29,reviewed,nc,nc
2023-06-11T10:30:05.140Z,40.2263333,-121.1698333,4.74,2.47,md,32,47,0.02838,0.11,nc,nc73899901,2023-08-21T04:18:40.040Z,"1km NNE of Almanor, CA",earthquake,0.22,0.39,0.183,52,reviewed,nc,nc
2023-06-11T10:16:18.656Z,39.6151,-119.9687,6.6,1.6,ml,24,68,0.01,0.1467,nn,nn00861109,2023-06-22T20:49:20.300Z,"7 km S of Cold Springs, Nevada",earthquake,,0.9,0.36,7,reviewed,nn,nn
2023-06-11T08:36:54.846Z,31.61425581,-104.2095669,6.131567383,2.3,ml,31,67,0.07433679358,0.2,tx,tx2023livb,2023-06-13T16:16:28.171Z,"51 km NW of Toyah, Texas",earthquake,0.9824326612,0.9970716986,0.1,19,reviewed,tx,tx
2023-06-11T06:16:56.439Z,35.3695,-98.09,7.1,1.83,ml,76,54,0.07378552076,0.33,ok,ok2023liql,2023-06-12T21:34:06.232Z,"Oklahoma",earthquake,,0.5,0.18,10,reviewed,ok,ok
2023-06-11T06:12:42.190Z,37.5493333,-118.8198333,0.2,1.59,md,19,222,0.04129,0.04,nc,nc73899831,2023-06-14T03:39:14.674Z,"12km W of Toms Place, CA",earthquake,0.65,1.05,0.198,20,reviewed,nc,nc
2023-06-11T05:32:55.130Z,44.995333333333335,-123.84566666666667,43.91,1.51,ml,22,138,0.1135,0.16,uw,uw61932046,2023-06-20T23:35:30.760Z,"3 km ESE of Rose Lodge, Oregon",earthquake,0.48,0.73,0.06437234828831773,10,reviewed,uw,uw
2023-06-11T05:03:39.411Z,39.6156,-119.9674,7.2,1.6,ml,24,68.07,0.01,0.1614,nn,nn00861100,2023-06-12T18:07:05.524Z,"7 km S of Cold Springs, Nevada",earthquake,,0.9,0.28,8,reviewed,nn,nn
2023-06-11T03:46:49.990Z,44.456,-115.203333333333,3.18,1.68,ml,13,82,0.6928,0.22,mb,mb90017588,2023-06-11T13:40:16.610Z,"33 km NW of Stanley, Idaho",earthquake,0.58,2.17,0.245534761410381,13,reviewed,mb,mb
2023-06-11T03:05:19.309Z,35.35983333,-98.08166667,7.96,2.1,ml,100,53,0.07738481446,0.26,ok,ok2023likc,2023-06-12T15:48:32.836Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.4,0.26,26,reviewed,ok,ok
2023-06-11T02:51:09.875Z,31.65777313,-104.4628387,6.645727539,1.9,ml,16,81,0.02631589463,0.1,tx,tx2023lijr,2023-06-15T20:41:48.164Z,"58 km S of Whites City, New Mexico",earthquake,1.159995811,0.709955738,0.1,6,reviewed,tx,tx
2023-06-11T02:46:22.078Z,40.529,-119.2197,0,2.2,ml,8,123.35,0.531,0.2571,nn,nn00861095,2023-06-12T02:03:39.330Z,"Nevada",earthquake,,0,0.36,6,reviewed,nn,nn
2023-06-11T01:11:56.220Z,37.4423333,-121.7798333,7.27,1.68,md,41,54,0.0182,0.09,nc,nc73899776,2023-06-13T21:27:16.385Z,"10km NNE of Alum Rock, CA",earthquake,0.18,0.41,0.204,33,reviewed,nc,nc
2023-06-11T00:31:03.530Z,38.8158333,-122.8198333,2.7,1.78,md,57,45,0.01008,0.07,nc,nc73899751,2023-06-13T20:33:16.052Z,"7km NW of The Geysers, CA",earthquake,0.14,0.24,0.168,52,reviewed,nc,nc
2023-06-11T00:30:15.000Z,35.36566667,-98.08633333,7.76,1.97,ml,65,84,0.07468534419,0.24,ok,ok2023liez,2023-06-12T21:13:49.890Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.4,0.15,9,reviewed,ok,ok
2023-06-11T00:08:44.098Z,31.19845432,-103.7401948,0.2187255859,2,ml,16,87,0.01585293171,0.2,tx,tx2023lieh,2023-06-13T16:30:43.308Z,"13 km SSE of Toyah, Texas",earthquake,0.9827078113,1.051017349,0.2,10,reviewed,tx,tx
2023-06-10T23:28:27.140Z,47.616,-123.87466666666667,-0.5,1.61,ml,15,97,0.1111,0.32,uw,uw61931991,2023-06-20T23:52:01.430Z,"17 km N of Amanda Park, Washington",earthquake,0.59,1.32,0.2832959990006261,9,reviewed,uw,uw
2023-06-10T23:21:52.829Z,35.36766667,-98.08183333,7.09,1.68,ml,61,54,0.07108605049,0.28,ok,ok2023lict,2023-06-12T20:32:50.154Z,"13 km WSW of Union City, Oklahoma",earthquake,,0.5,0.19,8,reviewed,ok,ok
2023-06-10T23:02:07.050Z,36.5963333,-120.8191667,-0.5,1.76,md,38,150,0.08488,0.21,nc,nc73899726,2023-06-14T22:48:15.477Z,"24km NNW of New Idria, CA",earthquake,0.6,2.14,0.217,29,reviewed,nc,nc
2023-06-10T22:01:14.820Z,35.36816667,-98.08116667,7.11,1.73,ml,55,99,0.07018622707,0.31,ok,ok2023liab,2023-06-12T20:15:21.023Z,"12 km WSW of Union City, Oklahoma",earthquake,,0.5,0.18,7,reviewed,ok,ok
2023-06-10T21:31:53.820Z,36.5421667,-121.1321667,2.97,1.77,md,29,110,0.01467,0.1,nc,nc73899696,2023-06-14T06:18:14.597Z,"2km NE of Pinnacles, CA",earthquake,0.25,0.42,0.111,24,reviewed,nc,nc
2023-06-10T21:20:04.670Z,36.5346667,-121.1455,2.48,2.92,md,64,75,,0.13,nc,nc73899691,2023-08-12T17:15:16.040Z,"0km NNW of Pinnacles, CA",earthquake,0.17,0.26,0.156,74,reviewed,nc,nc
2023-06-10T20:36:54.436Z,30.85546504,-103.472982,2.918066406,2,ml,14,71,0.1428313333,0.3,tx,tx2023lhxh,2023-06-13T16:42:02.367Z,"29 km ESE of Balmorhea, Texas",earthquake,1.364833927,2.28912635,0.2,8,reviewed,tx,tx
2023-06-10T19:54:17.470Z,33.1095,-115.577,7.59,2.1,ml,46,58,0.01189,0.21,ci,ci40482912,2023-06-22T17:22:12.590Z,"6km WSW of Calipatria, CA",earthquake,0.21,0.31,0.181,25,reviewed,ci,ci
2023-06-10T19:34:32.110Z,35.5003333,-118.398,4.7,1.67,ml,35,39,0.1735,0.11,ci,ci40482896,2023-06-13T02:58:10.010Z,"13km SE of Bodfish, CA",earthquake,0.12,1.02,0.177,23,reviewed,ci,ci
2023-06-10T19:01:19.381Z,38.9816,-117.5938,1.8,1.6,ml,9,103.56,0.353,0.2901,nn,nn00861087,2023-06-10T20:44:41.630Z,"31 km ENE of Gabbs, Nevada",earthquake,,2.2,0.41,6,reviewed,nn,nn
2023-06-10T18:40:25.310Z,38.0515,-118.777,10.15,2.48,md,31,88,0.2852,0.05,nc,nc73899616,2023-08-12T17:15:16.040Z,"27km SE of Bodie, CA",earthquake,0.28,1.96,0.237,36,reviewed,nc,nc
2023-06-10T18:26:50.880Z,31.51579561,-104.0207906,0.1158935547,1.8,ml,23,63,0.03424417335,0.2,tx,tx2023lhsx,2023-06-14T14:29:59.120Z,"31 km NW of Toyah, Texas",earthquake,1.032617332,1.247828578,0.1,17,reviewed,tx,tx
